seller_id,month,tenure_months,orders,gmv,returns,ads_spend,active
S100430,2026-05-01,0,21,507.72,4,31.23,True
S100430,2026-06-01,1,17,466.9,3,27.59,True
S100431,2026-02-01,0,25,765.22,3,37.98,True
S100431,2026-03-01,1,39,758.3,2,39.38,True
S100431,2026-04-01,2,25,469.51,2,15.06,True
S100431,2026-05-01,3,58,2233.5,4,108.99,True
S100431,2026-06-01,4,32,937.94,1,38.11,True
S100432,2025-12-01,0,15,372.94,3,24.52,True
S100432,2026-01-01,1,12,290.1,3,9.08,True
S100433,2026-03-01,0,44,522.77,1,43.58,True
S100433,2026-04-01,1,28,341.6,1,27.38,True
S100433,2026-05-01,2,29,291.98,0,14.84,True
S100433,2026-06-01,3,53,823.15,2,30.3,True
S100434,2024-03-01,0,30,387.23,2,29.48,True
S100434,2024-04-01,1,51,905.01,1,48.38,True
S100434,2024-05-01,2,32,542.2,1,33.62,True
S100434,2024-06-01,3,31,543.65,2,13.06,True
S100434,2024-07-01,4,74,842.9,1,61.23,True
S100434,2024-08-01,5,33,469.26,1,40.97,True
S100434,2024-09-01,6,33,249.79,0,10.27,True
S100434,2024-10-01,7,31,327.22,1,8.8,True
S100434,2024-11-01,8,26,445.14,1,25.01,True
S100434,2024-12-01,9,81,1166.15,1,81.26,True
S100434,2025-01-01,10,60,879.81,1,28.69,True
S100434,2025-02-01,11,83,948.62,0,20.74,True
S100434,2025-03-01,12,68,1163.65,4,91.5,True
S100434,2025-04-01,13,45,374.78,2,20.74,True
S100434,2025-05-01,14,7,27.58,0,1.47,True
S100434,2025-06-01,15,49,548.79,2,29.3,True
S100434,2025-07-01,16,26,499.61,0,43.59,True
S100434,2025-08-01,17,47,525.53,2,34.78,True
S100434,2025-09-01,18,110,1874.57,6,159.18,True
S100434,2025-10-01,19,84,1175.55,2,61.03,True
S100434,2025-11-01,20,57,562.62,1,37.15,True
S100434,2025-12-01,21,46,406.61,1,27.66,True
S100434,2026-01-01,22,90,1508.18,3,38.91,True
S100434,2026-02-01,23,42,544.62,2,20.91,True
S100434,2026-03-01,24,43,786.56,3,48.61,True
S100434,2026-04-01,25,83,721.22,2,31.38,True
S100434,2026-05-01,26,18,335.33,0,22.04,True
S100434,2026-06-01,27,55,572.4,0,49.63,True
S100435,2024-11-01,0,20,213.18,1,5.02,True
S100435,2024-12-01,1,30,423.48,0,18.38,True
S100435,2025-01-01,2,24,294.21,1,13.06,True
S100435,2025-02-01,3,25,319.16,0,26.87,True
S100435,2025-03-01,4,29,541.79,1,47.44,True
S100435,2025-04-01,5,45,674.06,0,60.41,True
S100435,2025-05-01,6,18,220.86,0,5.18,True
S100435,2025-06-01,7,40,654.74,1,32.45,True
S100435,2025-07-01,8,33,389.48,1,10.39,True
S100436,2024-08-01,0,17,273.82,1,11.38,True
S100436,2024-09-01,1,28,381.41,2,29.41,True
S100436,2024-10-01,2,14,301.43,0,17.22,True
S100436,2024-11-01,3,69,900.95,0,34.08,True
S100437,2025-08-01,0,14,286.65,4,20.63,True
S100437,2025-09-01,1,29,1007.91,6,88.67,True
S100437,2025-10-01,2,36,842.25,6,53.67,True
S100437,2025-11-01,3,21,350.34,3,20.54,True
S100437,2025-12-01,4,35,898.94,5,77.21,True
S100438,2026-01-01,0,27,1544.49,3,88.55,True
S100438,2026-02-01,1,16,1276.3,4,27.31,True
S100438,2026-03-01,2,9,489.92,1,21.18,True
S100438,2026-04-01,3,5,388.45,0,12.57,True
S100438,2026-05-01,4,15,640.09,1,36.52,True
S100438,2026-06-01,5,6,505.74,0,32.77,True
S100439,2025-11-01,0,6,235.2,1,9.61,True
S100439,2025-12-01,1,6,325.54,0,14.27,True
S100439,2026-01-01,2,14,522.1,0,30.57,True
S100439,2026-02-01,3,25,1079.62,2,92.29,True
S100439,2026-03-01,4,12,386.97,2,14.54,True
S100439,2026-04-01,5,22,672.18,3,52.64,True
S100439,2026-05-01,6,14,538.2,1,29.33,True
S100439,2026-06-01,7,50,1819.73,1,63.41,True
S100440,2026-04-01,0,30,365.63,0,31.14,True
S100440,2026-05-01,1,27,451.87,1,17.6,True
S100440,2026-06-01,2,18,330.8,0,28.94,True
S100441,2024-09-01,0,36,1256.83,8,36.75,True
S100441,2024-10-01,1,29,972.6,4,82.42,True
S100441,2024-11-01,2,22,623.0,5,51.44,True
S100441,2024-12-01,3,23,490.22,5,14.75,True
S100441,2025-01-01,4,49,1153.19,9,81.05,True
S100441,2025-02-01,5,61,1722.03,9,35.99,True
S100441,2025-03-01,6,53,1819.31,17,71.56,True
S100441,2025-04-01,7,37,998.47,9,48.85,True
S100441,2025-05-01,8,24,523.56,3,30.55,True
S100441,2025-06-01,9,144,3811.68,22,109.75,True
S100441,2025-07-01,10,138,4337.68,33,91.54,True
S100441,2025-08-01,11,59,2194.25,7,65.77,True
S100441,2025-09-01,12,32,649.15,4,22.59,True
S100441,2025-10-01,13,19,495.74,4,28.76,True
S100441,2025-11-01,14,36,1029.13,5,37.08,True
S100441,2025-12-01,15,75,2484.24,14,137.55,True
S100441,2026-01-01,16,94,3420.96,17,77.21,True
S100441,2026-02-01,17,19,688.99,2,39.46,True
S100441,2026-03-01,18,128,5339.63,26,288.17,True
S100441,2026-04-01,19,15,494.44,3,25.25,True
S100441,2026-05-01,20,89,2127.61,19,70.07,True
S100441,2026-06-01,21,56,859.48,12,33.28,True
S100442,2026-01-01,0,35,504.65,1,24.28,True
S100442,2026-02-01,1,30,452.75,1,14.48,True
S100442,2026-03-01,2,26,470.39,1,36.79,True
S100442,2026-04-01,3,21,279.14,0,11.01,True
S100442,2026-05-01,4,22,280.37,0,11.87,True
S100442,2026-06-01,5,38,361.64,3,14.77,True
S100443,2024-10-01,0,13,408.13,1,16.17,True
S100443,2024-11-01,1,34,908.5,0,60.73,True
S100443,2024-12-01,2,27,533.45,3,39.72,True
S100443,2025-01-01,3,22,754.35,4,32.87,True
S100443,2025-02-01,4,28,841.48,0,54.34,True
S100444,2025-01-01,0,26,499.46,0,41.96,True
S100444,2025-02-01,1,40,672.3,2,52.23,True
S100444,2025-03-01,2,27,412.61,0,24.89,True
S100444,2025-04-01,3,15,178.65,0,14.18,True
S100444,2025-05-01,4,12,148.28,0,9.46,True
S100444,2025-06-01,5,39,164.57,1,11.43,True
S100444,2025-07-01,6,15,186.71,0,8.73,True
S100444,2025-08-01,7,57,943.66,2,21.3,True
S100444,2025-09-01,8,26,344.2,2,26.05,True
S100444,2025-10-01,9,36,410.75,0,14.5,True
S100444,2025-11-01,10,64,1034.82,3,74.86,True
S100444,2025-12-01,11,18,213.07,2,15.46,True
S100444,2026-01-01,12,19,308.86,0,9.32,True
S100445,2026-01-01,0,75,1524.01,6,93.8,True
S100445,2026-02-01,1,55,1699.38,4,184.85,True
S100445,2026-03-01,2,101,3428.31,3,298.88,True
S100445,2026-04-01,3,141,5983.69,13,245.81,True
S100445,2026-05-01,4,81,2262.75,7,76.96,True
S100446,2026-06-01,0,83,2381.57,7,185.51,True
S100447,2025-10-01,0,18,709.88,2,30.98,True
S100447,2025-11-01,1,44,2143.95,3,63.95,True
S100447,2025-12-01,2,48,1643.71,5,146.89,True
S100447,2026-01-01,3,57,1446.2,8,127.43,True
S100447,2026-02-01,4,19,603.29,1,25.03,True
S100447,2026-03-01,5,32,1210.79,1,94.83,True
S100447,2026-04-01,6,9,229.06,1,18.05,True
S100447,2026-05-01,7,62,2098.56,5,58.95,True
S100447,2026-06-01,8,16,598.01,2,17.25,True
S100448,2024-04-01,0,18,339.39,2,17.9,True
S100448,2024-05-01,1,41,948.37,2,78.93,True
S100448,2024-06-01,2,28,450.35,1,32.94,True
S100449,2025-11-01,0,15,825.22,0,66.38,True
S100449,2025-12-01,1,19,1080.14,2,46.84,True
S100449,2026-01-01,2,25,1806.4,3,59.68,True
S100449,2026-02-01,3,13,670.23,1,30.46,True
S100449,2026-03-01,4,58,1683.82,6,40.46,True
S100449,2026-04-01,5,30,2462.49,1,148.8,True
S100449,2026-05-01,6,53,3376.54,4,154.61,True
S100449,2026-06-01,7,24,1194.66,3,100.13,True
S100450,2024-03-01,0,31,720.07,2,21.18,True
S100450,2024-04-01,1,4,135.16,0,11.5,True
S100450,2024-05-01,2,22,585.41,1,63.75,True
S100450,2024-06-01,3,28,663.97,3,29.02,True
S100450,2024-07-01,4,45,520.18,1,39.22,True
S100450,2024-08-01,5,42,758.9,4,79.32,True
S100450,2024-09-01,6,1,23.82,0,0.84,True
S100450,2024-10-01,7,17,346.07,1,29.92,True
S100450,2024-11-01,8,52,1317.42,0,85.22,True
S100450,2024-12-01,9,14,233.13,2,26.95,True
S100450,2025-01-01,10,27,580.73,2,62.07,True
S100450,2025-02-01,11,34,845.1,4,35.52,True
S100450,2025-03-01,12,34,707.52,3,39.0,True
S100451,2026-04-01,0,74,1333.26,4,50.77,True
S100451,2026-05-01,1,39,1094.65,1,31.01,True
S100451,2026-06-01,2,43,1337.2,2,71.04,True
S100452,2026-01-01,0,17,722.06,1,48.94,True
S100452,2026-02-01,1,16,479.83,4,10.77,True
S100452,2026-03-01,2,42,1482.33,7,71.05,True
S100452,2026-04-01,3,25,813.99,2,36.28,True
S100452,2026-05-01,4,8,305.86,0,22.04,True
S100452,2026-06-01,5,14,426.01,3,22.5,True
S100453,2024-10-01,0,31,1799.54,4,150.91,True
S100453,2024-11-01,1,74,3584.47,7,175.68,True
S100453,2024-12-01,2,36,1996.75,4,144.73,True
S100453,2025-01-01,3,22,935.86,2,48.44,True
S100453,2025-02-01,4,81,4723.69,9,408.41,True
S100453,2025-03-01,5,67,2679.58,5,56.49,True
S100453,2025-04-01,6,41,2830.07,5,164.76,True
S100453,2025-05-01,7,53,2998.09,6,230.65,True
S100453,2025-06-01,8,86,4629.28,8,247.3,True
S100453,2025-07-01,9,78,4198.45,14,175.42,True
S100454,2024-06-01,0,16,1073.4,3,33.98,True
S100454,2024-07-01,1,22,1864.64,1,95.87,True
S100454,2024-08-01,2,17,1434.99,1,66.84,True
S100454,2024-09-01,3,19,2061.04,1,151.04,True
S100454,2024-10-01,4,15,997.64,1,55.76,True
S100454,2024-11-01,5,31,2425.46,3,130.41,True
S100454,2024-12-01,6,31,1902.73,3,111.5,True
S100454,2025-01-01,7,42,3569.1,5,204.95,True
S100454,2025-02-01,8,17,1320.27,1,32.25,True
S100454,2025-03-01,9,44,3316.14,1,279.63,True
S100454,2025-04-01,10,39,2255.96,2,175.06,True
S100454,2025-05-01,11,39,3630.42,2,298.76,True
S100454,2025-06-01,12,45,3247.87,6,286.31,True
S100454,2025-07-01,13,16,644.26,2,33.74,True
S100454,2025-08-01,14,13,833.0,0,59.14,True
S100454,2025-09-01,15,27,2045.71,2,91.92,True
S100455,2024-10-01,0,44,1107.83,3,96.31,True
S100455,2024-11-01,1,25,777.08,1,31.59,True
S100455,2024-12-01,2,48,1628.19,3,93.43,True
S100455,2025-01-01,3,31,1083.0,3,32.18,True
S100455,2025-02-01,4,52,1908.5,3,171.87,True
S100456,2026-06-01,0,11,166.84,0,16.35,True
S100457,2025-07-01,0,23,630.26,0,48.9,True
S100457,2025-08-01,1,30,615.19,2,42.89,True
S100457,2025-09-01,2,16,453.23,1,17.73,True
S100458,2026-02-01,0,12,261.86,1,11.58,True
S100458,2026-03-01,1,50,1269.33,2,80.62,True
S100458,2026-04-01,2,20,319.88,1,23.93,True
S100458,2026-05-01,3,17,357.67,0,24.87,True
S100458,2026-06-01,4,12,133.42,0,7.05,True
S100459,2025-11-01,0,13,360.95,3,26.07,True
S100459,2025-12-01,1,14,42.0,0,2.18,True
S100459,2026-01-01,2,8,148.18,1,11.85,True
S100459,2026-02-01,3,10,201.94,3,15.38,True
S100459,2026-03-01,4,26,499.24,0,29.74,True
S100459,2026-04-01,5,26,709.79,2,15.52,True
S100459,2026-05-01,6,12,342.53,1,16.16,True
S100459,2026-06-01,7,51,922.9,0,35.81,True
S100460,2025-10-01,0,32,992.4,7,41.42,True
S100460,2025-11-01,1,33,852.18,7,74.22,True
S100460,2025-12-01,2,21,526.45,2,31.13,True
S100460,2026-01-01,3,21,607.07,7,50.71,True
S100461,2024-08-01,0,11,280.41,1,12.49,True
S100461,2024-09-01,1,29,808.56,4,50.37,True
S100461,2024-10-01,2,25,810.41,2,74.05,True
S100461,2024-11-01,3,28,1158.2,0,31.59,True
S100461,2024-12-01,4,37,1732.47,4,135.92,True
S100461,2025-01-01,5,56,2065.43,5,180.81,True
S100461,2025-02-01,6,10,320.94,3,31.18,True
S100461,2025-03-01,7,47,1557.57,4,43.15,True
S100461,2025-04-01,8,55,1421.47,3,89.97,True
S100461,2025-05-01,9,22,568.73,5,66.1,True
S100461,2025-06-01,10,25,585.19,2,68.14,True
S100461,2025-07-01,11,49,1395.93,4,83.04,True
S100461,2025-08-01,12,63,2590.68,1,79.92,True
S100461,2025-09-01,13,32,1095.31,1,67.31,True
S100462,2026-05-01,0,34,807.85,1,66.47,True
S100462,2026-06-01,1,34,1255.53,2,58.94,True
S100463,2025-02-01,0,16,411.12,6,21.19,True
S100463,2025-03-01,1,54,1732.42,13,98.1,True
S100463,2025-04-01,2,20,457.06,3,12.92,True
S100463,2025-05-01,3,18,457.27,1,19.04,True
S100463,2025-06-01,4,8,192.25,1,8.78,True
S100463,2025-07-01,5,15,374.03,1,19.25,True
S100463,2025-08-01,6,12,395.35,1,31.31,True
S100463,2025-09-01,7,21,557.84,4,43.88,True
S100463,2025-10-01,8,24,1064.22,4,50.26,True
S100464,2025-10-01,0,28,776.54,1,27.17,True
S100464,2025-11-01,1,14,514.25,2,25.77,True
S100464,2025-12-01,2,17,584.02,2,25.95,True
S100464,2026-01-01,3,25,669.09,1,21.11,True
S100464,2026-02-01,4,57,1891.0,5,69.93,True
S100464,2026-03-01,5,34,1344.94,2,67.56,True
S100464,2026-04-01,6,42,1414.98,2,87.58,True
S100464,2026-05-01,7,22,694.48,2,56.06,True
S100464,2026-06-01,8,73,2432.7,4,172.72,True
S100465,2025-12-01,0,28,1674.06,0,96.74,True
S100465,2026-01-01,1,25,1633.19,3,60.7,True
S100465,2026-02-01,2,13,819.99,1,47.63,True
S100465,2026-03-01,3,43,2950.55,5,73.66,True
S100466,2025-11-01,0,93,1859.85,7,107.83,True
S100466,2025-12-01,1,20,601.44,0,28.71,True
S100466,2026-01-01,2,51,1084.9,4,85.85,True
S100466,2026-02-01,3,56,1028.92,2,82.56,True
S100466,2026-03-01,4,23,599.45,1,53.38,True
S100466,2026-04-01,5,74,2561.39,3,218.37,True
S100466,2026-05-01,6,38,775.08,2,55.53,True
S100466,2026-06-01,7,59,1331.94,9,139.47,True
S100467,2026-05-01,0,17,207.7,1,17.57,True
S100467,2026-06-01,1,17,133.25,0,4.3,True
S100468,2024-09-01,0,24,770.54,7,61.92,True
S100468,2024-10-01,1,105,3488.66,15,335.93,True
S100468,2024-11-01,2,85,3400.6,17,137.1,True
S100468,2024-12-01,3,43,1803.56,5,176.76,True
S100468,2025-01-01,4,37,1352.44,9,47.05,True
S100468,2025-02-01,5,24,679.09,5,21.13,True
S100468,2025-03-01,6,114,4195.23,26,181.59,True
S100468,2025-04-01,7,9,109.87,2,6.37,True
S100468,2025-05-01,8,92,2523.55,18,120.61,True
S100469,2025-08-01,0,30,1450.19,2,80.36,True
S100469,2025-09-01,1,60,5744.33,5,419.22,True
S100469,2025-10-01,2,44,2130.52,6,112.23,True
S100469,2025-11-01,3,27,1689.48,5,117.84,True
S100469,2025-12-01,4,65,4031.98,6,161.71,True
S100469,2026-01-01,5,33,1725.54,2,136.3,True
S100469,2026-02-01,6,30,2261.19,3,80.6,True
S100469,2026-03-01,7,17,1283.83,2,42.15,True
S100469,2026-04-01,8,28,2002.03,2,101.04,True
S100469,2026-05-01,9,58,4411.67,5,390.0,True
S100469,2026-06-01,10,49,3539.62,10,316.5,True
S100470,2025-05-01,0,19,578.17,2,44.0,True
S100470,2025-06-01,1,12,358.42,0,27.16,True
S100470,2025-07-01,2,22,446.87,0,30.78,True
S100470,2025-08-01,3,15,313.74,1,20.08,True
S100470,2025-09-01,4,21,498.82,1,15.2,True
S100470,2025-10-01,5,13,426.63,1,37.45,True
S100470,2025-11-01,6,17,357.5,1,21.99,True
S100470,2025-12-01,7,10,221.08,1,12.52,True
S100470,2026-01-01,8,20,271.22,1,14.28,True
S100470,2026-02-01,9,42,770.41,5,40.73,True
S100470,2026-03-01,10,45,963.8,2,58.4,True
S100470,2026-04-01,11,39,651.05,4,57.71,True
S100470,2026-05-01,12,26,542.83,1,46.7,True
S100470,2026-06-01,13,38,896.82,0,40.43,True
S100471,2025-07-01,0,26,930.51,4,33.16,True
S100471,2025-08-01,1,17,498.11,3,26.49,True
S100471,2025-09-01,2,28,496.39,7,35.82,True
S100472,2024-07-01,0,35,1318.64,2,45.12,True
S100472,2024-08-01,1,16,462.55,3,22.07,True
S100472,2024-09-01,2,34,925.07,1,34.12,True
S100472,2024-10-01,3,24,743.46,1,51.96,True
S100472,2024-11-01,4,53,972.78,6,81.72,True
S100473,2024-08-01,0,9,259.42,1,13.08,True
S100473,2024-09-01,1,31,1441.06,1,69.45,True
S100473,2024-10-01,2,23,573.83,1,13.96,True
S100473,2024-11-01,3,7,217.49,1,16.09,True
S100473,2024-12-01,4,16,212.99,1,13.41,True
S100473,2025-01-01,5,34,1059.29,4,83.6,True
S100473,2025-02-01,6,81,1930.7,5,152.18,True
S100473,2025-03-01,7,69,2279.51,5,193.27,True
S100473,2025-04-01,8,36,1550.84,0,88.55,True
S100473,2025-05-01,9,38,1126.48,3,86.79,True
S100474,2025-01-01,0,19,373.38,3,29.43,True
S100474,2025-02-01,1,32,659.88,2,31.59,True
S100474,2025-03-01,2,23,643.65,0,29.2,True
S100474,2025-04-01,3,31,697.82,3,25.31,True
S100474,2025-05-01,4,37,880.3,4,66.19,True
S100474,2025-06-01,5,18,482.35,0,37.12,True
S100474,2025-07-01,6,23,526.98,0,31.57,True
S100474,2025-08-01,7,19,202.74,1,17.09,True
S100474,2025-09-01,8,15,303.07,0,10.93,True
S100474,2025-10-01,9,9,240.65,1,10.24,True
S100475,2025-02-01,0,7,317.93,0,18.02,True
S100475,2025-03-01,1,13,1146.96,2,28.47,True
S100475,2025-04-01,2,25,891.08,2,33.85,True
S100475,2025-05-01,3,15,1287.35,2,48.53,True
S100475,2025-06-01,4,11,659.73,2,32.91,True
S100476,2025-06-01,0,15,385.9,0,25.26,True
S100476,2025-07-01,1,14,376.08,1,15.83,True
S100477,2025-10-01,0,34,729.36,0,25.02,True
S100477,2025-11-01,1,31,732.95,2,41.3,True
S100477,2025-12-01,2,31,507.66,3,28.76,True
S100477,2026-01-01,3,47,912.63,4,57.08,True
S100477,2026-02-01,4,19,531.82,0,13.54,True
S100477,2026-03-01,5,17,499.15,1,15.11,True
S100477,2026-04-01,6,20,309.61,1,23.03,True
S100477,2026-05-01,7,18,411.47,5,25.19,True
S100478,2025-11-01,0,20,380.67,5,28.0,True
S100478,2025-12-01,1,7,103.34,2,2.93,True
S100478,2026-01-01,2,34,768.15,5,58.29,True
S100478,2026-02-01,3,30,682.63,5,37.3,True
S100478,2026-03-01,4,12,409.2,3,36.78,True
S100478,2026-04-01,5,17,432.73,5,10.94,True
S100479,2025-05-01,0,67,2072.83,16,173.14,True
S100479,2025-06-01,1,50,2037.52,8,149.05,True
S100479,2025-07-01,2,32,1069.59,7,33.93,True
S100479,2025-08-01,3,53,1726.15,14,151.13,True
S100479,2025-09-01,4,28,603.15,4,45.8,True
S100479,2025-10-01,5,102,2810.54,26,139.89,True
S100479,2025-11-01,6,42,776.91,10,26.52,True
S100479,2025-12-01,7,22,713.81,6,77.0,True
S100480,2025-05-01,0,45,1587.63,9,61.56,True
S100480,2025-06-01,1,80,2225.81,20,191.95,True
S100481,2024-11-01,0,68,3167.59,8,210.18,True
S100481,2024-12-01,1,42,1272.0,3,78.59,True
S100481,2025-01-01,2,33,941.34,3,52.06,True
S100481,2025-02-01,3,75,2479.93,8,98.23,True
S100481,2025-03-01,4,31,801.87,0,24.69,True
S100481,2025-04-01,5,27,1003.18,0,29.62,True
S100481,2025-05-01,6,85,2104.38,3,88.4,True
S100481,2025-06-01,7,47,1559.44,2,102.93,True
S100481,2025-07-01,8,28,941.55,2,27.31,True
S100481,2025-08-01,9,57,1923.9,4,82.61,True
S100481,2025-09-01,10,59,1285.09,5,34.43,True
S100481,2025-10-01,11,52,1751.77,1,61.0,True
S100481,2025-11-01,12,50,1200.52,4,83.92,True
S100481,2025-12-01,13,41,1254.07,6,94.21,True
S100481,2026-01-01,14,25,656.37,2,32.66,True
S100481,2026-02-01,15,33,885.47,4,54.52,True
S100481,2026-03-01,16,60,1762.54,5,147.13,True
S100481,2026-04-01,17,56,1566.07,6,44.34,True
S100481,2026-05-01,18,67,3070.21,5,141.38,True
S100481,2026-06-01,19,28,751.45,3,56.32,True
S100482,2025-10-01,0,43,1122.2,1,43.87,True
S100482,2025-11-01,1,73,1141.06,9,65.8,True
S100483,2025-03-01,0,42,2984.18,6,337.19,True
S100483,2025-04-01,1,52,2058.15,3,66.38,True
S100483,2025-05-01,2,76,3657.42,9,355.11,True
S100483,2025-06-01,3,90,10631.37,13,334.92,True
S100483,2025-07-01,4,28,1591.84,1,88.16,True
S100483,2025-08-01,5,30,1491.34,4,85.43,True
S100483,2025-09-01,6,65,3683.05,6,426.8,True
S100483,2025-10-01,7,16,1000.83,2,44.08,True
S100483,2025-11-01,8,29,1914.82,6,210.08,True
S100483,2025-12-01,9,61,3498.29,8,328.06,True
S100483,2026-01-01,10,32,1965.01,4,192.87,True
S100483,2026-02-01,11,61,4602.22,6,480.1,True
S100483,2026-03-01,12,49,2983.84,8,148.95,True
S100484,2024-03-01,0,88,1761.39,9,57.72,True
S100484,2024-04-01,1,175,3965.34,6,213.19,True
S100484,2024-05-01,2,92,2144.72,7,149.87,True
S100484,2024-06-01,3,96,1649.83,7,139.51,True
S100484,2024-07-01,4,66,1637.09,5,84.53,True
S100484,2024-08-01,5,123,2734.56,7,254.82,True
S100484,2024-09-01,6,135,2914.56,7,292.23,True
S100484,2024-10-01,7,65,1298.58,4,115.23,True
S100484,2024-11-01,8,78,1911.55,5,106.13,True
S100484,2024-12-01,9,105,2488.94,9,150.45,True
S100484,2025-01-01,10,260,4745.36,14,432.21,True
S100484,2025-02-01,11,179,4515.61,12,178.72,True
S100485,2025-06-01,0,11,210.0,2,4.54,True
S100485,2025-07-01,1,30,590.77,1,14.22,True
S100485,2025-08-01,2,32,477.99,0,17.84,True
S100485,2025-09-01,3,11,142.51,1,9.57,True
S100485,2025-10-01,4,14,250.06,0,10.64,True
S100485,2025-11-01,5,16,190.36,0,9.84,True
S100485,2025-12-01,6,17,469.8,1,28.69,True
S100485,2026-01-01,7,55,1297.34,3,42.43,True
S100485,2026-02-01,8,29,623.32,0,36.14,True
S100485,2026-03-01,9,18,403.01,0,31.21,True
S100485,2026-04-01,10,9,285.07,1,10.41,True
S100485,2026-05-01,11,17,190.46,2,14.06,True
S100485,2026-06-01,12,53,1108.6,3,73.19,True
S100486,2025-07-01,0,24,173.28,0,14.2,True
S100486,2025-08-01,1,28,533.21,0,44.04,True
S100486,2025-09-01,2,31,338.38,0,7.25,True
S100486,2025-10-01,3,27,470.07,4,35.18,True
S100486,2025-11-01,4,82,1534.4,3,57.05,True
S100486,2025-12-01,5,20,293.88,0,18.57,True
S100486,2026-01-01,6,52,1053.17,2,80.92,True
S100486,2026-02-01,7,87,1426.22,3,40.08,True
S100486,2026-03-01,8,23,276.96,1,17.96,True
S100486,2026-04-01,9,56,878.83,2,46.26,True
S100486,2026-05-01,10,15,171.7,0,4.12,True
S100486,2026-06-01,11,84,1535.57,3,71.58,True
S100487,2024-12-01,0,10,40.21,1,2.74,True
S100487,2025-01-01,1,10,141.47,0,9.27,True
S100487,2025-02-01,2,9,136.42,0,11.85,True
S100487,2025-03-01,3,38,349.31,1,19.56,True
S100487,2025-04-01,4,23,168.25,0,7.55,True
S100487,2025-05-01,5,13,232.07,0,5.05,True
S100488,2025-10-01,0,70,2632.04,5,218.59,True
S100488,2025-11-01,1,35,1862.64,6,71.25,True
S100488,2025-12-01,2,58,4361.56,9,417.88,True
S100488,2026-01-01,3,21,1944.29,3,106.65,True
S100488,2026-02-01,4,42,2633.43,1,227.77,True
S100488,2026-03-01,5,59,4655.97,9,512.81,True
S100488,2026-04-01,6,89,3773.85,7,342.17,True
S100488,2026-05-01,7,69,6531.42,8,522.14,True
S100488,2026-06-01,8,70,3653.81,8,340.1,True
S100489,2025-09-01,0,22,664.25,7,61.44,True
S100489,2025-10-01,1,22,837.82,6,64.67,True
S100489,2025-11-01,2,18,598.88,1,57.56,True
S100489,2025-12-01,3,8,231.1,1,26.67,True
S100489,2026-01-01,4,14,538.33,1,62.66,True
S100489,2026-02-01,5,14,433.8,1,26.63,True
S100489,2026-03-01,6,36,842.32,8,28.13,True
S100489,2026-04-01,7,9,210.44,1,23.82,True
S100489,2026-05-01,8,20,663.39,2,59.97,True
S100489,2026-06-01,9,23,447.86,3,28.27,True
S100490,2026-01-01,0,43,1153.16,5,23.1,True
S100490,2026-02-01,1,39,1150.76,0,83.04,True
S100491,2025-11-01,0,16,958.24,1,54.68,True
S100491,2025-12-01,1,1,60.61,0,2.77,True
S100491,2026-01-01,2,19,1376.77,1,78.33,True
S100491,2026-02-01,3,10,381.19,1,28.43,True
S100491,2026-03-01,4,9,521.89,1,22.67,True
S100491,2026-04-01,5,12,708.59,1,42.67,True
S100491,2026-05-01,6,16,972.9,2,43.27,True
S100491,2026-06-01,7,23,2134.34,1,143.46,True
S100492,2025-11-01,0,38,864.18,11,54.37,True
S100492,2025-12-01,1,92,2493.3,17,150.31,True
S100492,2026-01-01,2,83,1910.58,15,163.37,True
S100492,2026-02-01,3,56,1350.18,9,118.22,True
S100492,2026-03-01,4,62,1754.78,17,86.46,True
S100492,2026-04-01,5,16,425.13,2,47.45,True
S100492,2026-05-01,6,43,969.3,9,90.7,True
S100492,2026-06-01,7,74,1681.52,14,174.23,True
S100493,2025-03-01,0,106,1344.87,1,96.12,True
S100493,2025-04-01,1,64,974.89,4,66.23,True
S100493,2025-05-01,2,54,841.25,2,90.22,True
S100493,2025-06-01,3,65,990.12,0,39.99,True
S100493,2025-07-01,4,53,784.14,1,40.83,True
S100493,2025-08-01,5,64,879.58,2,87.6,True
S100493,2025-09-01,6,57,669.68,4,34.21,True
S100493,2025-10-01,7,47,393.49,2,41.65,True
S100493,2025-11-01,8,49,705.21,2,57.8,True
S100493,2025-12-01,9,77,1137.99,4,87.28,True
S100493,2026-01-01,10,86,1048.4,4,47.41,True
S100493,2026-02-01,11,86,1347.51,3,122.34,True
S100493,2026-03-01,12,86,1550.14,2,167.87,True
S100493,2026-04-01,13,58,1110.64,2,29.5,True
S100493,2026-05-01,14,76,1246.84,1,134.8,True
S100493,2026-06-01,15,190,2214.91,3,154.58,True
S100494,2026-02-01,0,34,663.4,2,53.63,True
S100494,2026-03-01,1,29,634.53,4,27.13,True
S100494,2026-04-01,2,26,448.65,1,30.1,True
S100494,2026-05-01,3,10,233.75,1,15.63,True
S100494,2026-06-01,4,16,359.93,0,31.66,True
S100495,2025-09-01,0,31,373.07,1,11.17,True
